game_pk,date,team,pitcher_id,pitcher_name,is_starter,outs,k,bb,hbp,hr,r,er
746410,20240330,HOU,623352,Josh Hader,0,3,2,1,0,0,0,0
746410,20240330,NYA,573186,Marcus Stroman,1,18,4,2,1,0,3,0
746410,20240330,NYA,641656,Ian Hamilton,0,6,2,0,0,0,0,0
746410,20240330,NYA,605280,Clay Holmes,0,3,0,0,1,0,0,0
747221,20240330,ARI,674072,Tommy Henry,1,12,4,2,0,1,5,5
747221,20240330,ARI,666818,Luis Frías,0,3,1,1,0,0,2,2
747221,20240330,ARI,686826,Bryce Jarvis,0,9,4,2,0,1,2,2
747221,20240330,ARI,669459,Kyle Nelson,0,3,0,1,0,0,0,0
747221,20240330,COL,596295,Austin Gomber,1,14,3,3,0,2,4,4
747221,20240330,COL,663567,Peter Lambert,0,3,0,2,0,0,0,0
747221,20240330,COL,656222,Jalen Beeks,0,1,0,2,0,0,0,0
747221,20240330,COL,683232,Nick Mears,0,3,1,0,0,0,0,0
747221,20240330,COL,641755,Tyler Kinley,0,3,1,1,0,0,0,0
747221,20240330,COL,664875,Justin Lawrence,0,3,0,1,0,0,0,0
746168,20240330,LAN,808967,Yoshinobu Yamamoto,1,15,5,0,0,0,0,0
746168,20240330,LAN,543339,Daniel Hudson,0,3,1,0,0,0,0,0
746168,20240330,LAN,523260,Joe Kelly,0,2,0,1,1,0,5,4
746168,20240330,LAN,681911,Alex Vesia,0,1,0,1,0,0,0,0
746168,20240330,LAN,669165,Kyle Hurt,0,8,3,0,0,0,1,0
746168,20240330,LAN,623465,Evan Phillips,0,1,1,0,0,0,0,0
746168,20240330,SLN,458681,Lance Lynn,1,12,5,1,0,0,0,0
746168,20240330,SLN,669461,Matthew Liberatore,0,6,2,2,0,0,2,2
746168,20240330,SLN,668941,JoJo Romero,0,3,2,0,0,0,1,1
746168,20240330,SLN,552640,Andrew Kittredge,0,3,1,0,0,0,0,0
746168,20240330,SLN,664854,Ryan Helsley,0,3,2,0,0,1,2,2
746168,20240330,SLN,606149,Giovanny Gallegos,0,3,2,1,0,0,0,0
745278,20240330,SEA,669302,Logan Gilbert,1,21,8,1,0,0,1,1
745278,20240330,SEA,642100,Gabe Speier,0,3,2,0,0,0,0,0
745278,20240330,SEA,608723,Austin Voth,0,3,3,1,0,0,0,0
745278,20240330,SEA,663423,Trent Thornton,0,2,0,0,0,0,2,1
745278,20240330,SEA,642048,Tayler Saucedo,0,1,0,1,0,0,0,0
745278,20240330,BOS,676710,Kutter Crawford,1,18,7,1,0,0,1,0
745278,20240330,BOS,663462,Isaiah Campbell,0,3,2,0,0,0,0,0
745278,20240330,BOS,455119,Chris Martin,0,3,1,0,0,0,0,0
745278,20240330,BOS,669711,Greg Weissert,0,3,2,1,0,0,0,0
745278,20240330,BOS,570257,Joely Rodríguez,0,1,0,0,0,0,3,1
745278,20240330,BOS,686580,Justin Slaten,0,0,0,0,0,0,0,0
747062,20240331,BAL,669330,Tyler Wells,1,18,7,0,0,1,4,3
747062,20240331,BAL,622253,Dillon Tate,0,3,0,0,1,0,0,0
747062,20240331,BAL,657097,Jacob Webb,0,3,0,1,0,0,0,0
747062,20240331,BAL,666974,Yennier Cano,0,3,1,0,0,0,0,0
747062,20240331,ANA,672282,Reid Detmers,1,15,7,3,1,0,1,1
747062,20240331,ANA,667755,José Soriano,0,9,2,2,0,0,0,0
747062,20240331,ANA,608032,Carlos Estévez,0,3,0,0,0,0,0,0
745602,20240331,PHI,624133,Ranger Suarez,1,15,7,1,0,1,3,3
745602,20240331,PHI,656546,Jeff Hoffman,0,3,2,0,0,0,0,0
745602,20240331,PHI,621381,Matt Strahm,0,3,2,0,0,0,0,0
745602,20240331,PHI,622554,Seranthony Domínguez,0,2,2,0,0,0,1,1
745602,20240331,PHI,642397,Gregory Soto,0,1,0,0,0,0,0,0
745602,20240331,PHI,621237,José Alvarado,0,3,1,0,0,0,0,0
745602,20240331,ATL,519242,Chris Sale,1,16,7,2,1,1,2,2
745602,20240331,ATL,641729,Joe Jiménez,0,2,0,1,0,0,1,1
745602,20240331,ATL,607481,Aaron Bummer,0,3,1,0,0,0,2,2
745602,20240331,ATL,621345,A.J. Minter,0,3,1,0,0,0,0,0
746739,20240331,CIN,607259,Nick Martinez,1,15,3,1,1,1,3,3
746739,20240331,CIN,641941,Emilio Pagán,0,3,2,0,0,0,0,0
746739,20240331,CIN,571656,Buck Farmer,0,3,1,1,1,1,1,1
746739,20240331,CIN,622088,Tejay Antone,0,0,0,2,0,0,1,1
746739,20240331,CIN,518585,Fernando Cruz,0,3,1,0,0,0,0,0
746739,20240331,CIN,608371,Lucas Sims,0,3,0,0,0,0,0,0
746739,20240331,WAS,663623,Jake Irvin,1,15,4,2,0,0,3,3
746739,20240331,WAS,676395,Robert Garcia,0,3,1,0,0,0,0,0
746739,20240331,WAS,571670,Dylan Floro,0,3,1,1,0,0,0,0
746739,20240331,WAS,640451,Hunter Harvey,0,3,1,0,0,0,0,0
746739,20240331,WAS,640448,Kyle Finnegan,0,2,0,0,0,2,3,3
745115,20240331,TBA,542888,Shawn Armstrong,1,3,1,1,0,0,2,1
745115,20240331,TBA,641302,Tyler Alexander,0,15,4,2,0,2,5,5
745115,20240331,TBA,621097,Jacob Waguespack,0,3,2,4,0,0,2,2
745115,20240331,TBA,664076,Garrett Cleavinger,0,6,2,1,0,0,0,0
745115,20240331,TOR,592332,Kevin Gausman,1,13,6,0,1,1,1,1
745115,20240331,TOR,663878,Nate Pearson,0,2,0,0,0,0,0,0
745115,20240331,TOR,669952,Mitch White,0,9,0,1,0,0,0,0
745115,20240331,TOR,643338,Chad Green,0,3,0,1,0,1,1,1
746090,20240331,MIA,669432,Trevor Rogers,1,15,6,4,0,0,4,4
746090,20240331,MIA,661269,Vladimir Gutierrez,0,12,4,2,0,1,3,3
746090,20240331,MIA,656945,Tanner Scott,0,3,3,1,0,0,2,0
746090,20240331,PIT,663559,Bailey Falter,1,12,2,3,0,2,6,6
746090,20240331,PIT,682847,Luis Ortiz,0,6,1,1,0,0,0,0
746090,20240331,PIT,621366,Ryan Borucki,0,3,2,0,0,0,0,0
746090,20240331,PIT,547973,Aroldis Chapman,0,3,2,0,0,0,0,0
746090,20240331,PIT,670280,David Bednar,0,3,2,0,0,1,1,1
746090,20240331,PIT,676702,Hunter Stratton,0,3,2,0,0,0,0,0
745845,20240331,NYN,656731,Tylor Megill,1,12,4,3,1,0,2,1
745845,20240331,NYN,670990,Yohan Ramírez,0,9,2,2,0,0,2,2
745845,20240331,NYN,622098,Drew Smith,0,3,2,1,0,0,0,0
745845,20240331,NYN,548384,Brooks Raley,0,3,2,0,0,0,0,0
745845,20240331,MIL,607067,Colin Rea,1,15,2,2,0,0,1,1
745845,20240331,MIL,663542,Bryan Hudson,0,9,4,0,0,0,0,0
745845,20240331,MIL,606303,Joel Payamps,0,3,1,0,0,0,0,0
746332,20240331,KCA,663903,Brady Singer,1,21,10,1,2,0,0,0
746332,20240331,KCA,669422,Matt Sauer,0,3,0,0,0,0,0,0
746332,20240331,KCA,543475,Jordan Lyles,0,3,2,1,0,0,0,0
746332,20240331,MIN,641927,Bailey Ober,1,4,1,1,0,3,8,8
746332,20240331,MIN,681892,Kody Funderburk,0,5,1,1,0,1,2,1
746332,20240331,MIN,650960,Daniel Duarte,0,6,2,1,0,0,0,0
746332,20240331,MIN,663485,Cole Sands,0,6,2,0,0,1,1,1
746332,20240331,MIN,543351,Jay Jackson,0,3,1,0,0,0,0,0
746815,20240331,CHA,607200,Erick Fedde,1,14,7,1,0,2,2,2
746815,20240331,CHA,621383,Tanner Banks,0,3,1,1,0,0,0,0
746815,20240331,CHA,605154,John Brebbia,0,2,1,0,0,0,0,0
746815,20240331,CHA,656629,Michael Kopech,0,5,3,0,0,0,0,0
746815,20240331,CHA,621051,Steven Wilson,0,2,1,1,0,0,1,1
746815,20240331,CHA,657612,Tim Hill,0,1,0,1,0,0,0,0
746815,20240331,DET,656427,Jack Flaherty,1,18,7,0,1,1,1,1
746815,20240331,DET,605177,Andrew Chafin,0,3,0,1,0,1,1,1
746815,20240331,DET,663947,Tyler Holton,0,4,4,0,0,0,0,0
746815,20240331,DET,671345,Jason Foley,0,2,0,0,0,0,0,0
746413,20240331,HOU,641585,J.P. France,1,17,5,1,0,0,3,3
746413,20240331,HOU,605463,Tayler Scott,0,3,3,1,0,0,0,0
746413,20240331,HOU,650556,Bryan Abreu,0,4,2,0,0,0,0,0
746413,20240331,HOU,623352,Josh Hader,0,3,2,0,0,0,1,1
746413,20240331,NYA,657376,Clarke Schmidt,1,16,5,0,0,1,3,3
746413,20240331,NYA,642528,Jonathan Loáisiga,0,3,1,1,0,0,0,0
746413,20240331,NYA,657571,Caleb Ferguson,0,3,1,1,0,0,0,0
746413,20240331,NYA,595897,Nick Burdi,0,2,1,0,0,0,0,0
746413,20240331,NYA,605280,Clay Holmes,0,3,0,0,0,0,0,0
745035,20240331,TEX,592351,Jon Gray,1,11,2,3,0,1,5,5
745035,20240331,TEX,570632,José Ureña,0,7,2,1,1,0,0,0
745035,20240331,TEX,666720,Yerry Rodríguez,0,6,2,2,0,0,0,0
745035,20240331,TEX,600917,José Leclerc,0,2,0,3,0,0,4,4
745035,20240331,TEX,656641,Jacob Latz,0,1,0,0,0,0,0,0
745035,20240331,CHN,696136,Jordan Wicks,1,12,6,3,0,0,5,2
745035,20240331,CHN,643410,Mark Leiter Jr.,0,3,1,1,0,0,0,0
745035,20240331,CHN,657240,Julian Merryweather,0,6,2,0,0,0,0,0
745035,20240331,CHN,593576,Héctor Neris,0,3,2,0,0,0,0,0
745035,20240331,CHN,640470,Adbert Alzolay,0,3,2,0,0,0,0,0
745683,20240331,ATH,621112,Paul Blackburn,1,21,3,1,0,0,0,0
745683,20240331,ATH,668674,Lucas Erceg,0,2,1,0,0,0,2,1
745683,20240331,ATH,613534,Austin Adams,0,1,1,0,1,0,1,0
745683,20240331,ATH,666204,Dany Jiménez,0,3,0,1,0,0,0,0
745683,20240331,CLE,471911,Carlos Carrasco,1,15,3,1,1,0,3,3
745683,20240331,CLE,682120,Tim Herrin,0,3,0,1,0,0,0,0
745683,20240331,CLE,683769,Hunter Gaddis,0,3,2,0,0,0,0,0
745683,20240331,CLE,605130,Scott Barlow,0,3,1,1,0,0,1,1
745683,20240331,CLE,669212,Eli Morgan,0,0,0,1,0,0,0,0
747222,20240331,ARI,694297,Brandon Pfaadt,1,15,6,0,2,0,1,1
747222,20240331,ARI,543518,Scott McGough,0,6,0,0,0,0,0,0
747222,20240331,ARI,657044,Ryan Thompson,0,3,0,0,0,0,0,0
747222,20240331,ARI,656464,Kevin Ginkel,0,3,3,0,0,0,0,0
747222,20240331,COL,663372,Ryan Feltner,1,15,4,2,1,1,5,3
747222,20240331,COL,656234,Jake Bird,0,3,1,0,0,0,0,0
747222,20240331,COL,680767,Victor Vodnik,0,6,1,0,0,0,0,0
745279,20240331,SEA,682243,Bryce Miller,1,15,6,2,0,2,4,4
745279,20240331,SEA,675989,Cody Bolton,0,3,1,1,0,0,1,1
745279,20240331,SEA,676092,Collin Snider,0,6,1,0,0,0,0,0
745279,20240331,SEA,663423,Trent Thornton,0,3,0,0,0,0,0,0
745279,20240331,BOS,676477,Garrett Whitlock,1,15,8,0,1,0,1,1
745279,20240331,BOS,669711,Greg Weissert,0,3,1,0,0,0,0,0
745279,20240331,BOS,570257,Joely Rodríguez,0,2,0,1,0,0,0,0
745279,20240331,BOS,686580,Justin Slaten,0,7,1,0,0,0,0,0
745438,20240331,SDN,650633,Michael King,1,12,6,7,0,1,2,2
745438,20240331,SDN,658648,Pedro Avila,0,9,2,1,1,0,2,2
745438,20240331,SDN,673513,Yuki Matsui,0,3,1,0,0,0,0,0
745438,20240331,SDN,593974,Wandy Peralta,0,3,0,0,0,0,0,0
745438,20240331,SFN,641726,Daulton Jefferies,1,6,1,0,0,2,9,5
745438,20240331,SFN,678906,Kai-Wei Teng,0,9,4,3,0,0,3,3
745438,20240331,SFN,676254,Ryan Walker,0,3,1,0,0,0,0,0
745438,20240331,SFN,694738,Landen Roupp,0,3,1,1,0,0,0,0
745438,20240331,SFN,666149,Tyler Fitzgerald,0,3,0,0,0,0,1,1
746166,20240331,LAN,694813,Gavin Stone,1,15,6,1,0,0,3,3
746166,20240331,LAN,681911,Alex Vesia,0,3,2,2,1,0,1,0
746166,20240331,LAN,622503,Nabil Crismatt,0,6,3,0,0,0,0,0
746166,20240331,LAN,543339,Daniel Hudson,0,3,2,0,0,0,0,0
746166,20240331,SLN,571927,Steven Matz,1,16,3,2,1,0,2,2
746166,20240331,SLN,552640,Andrew Kittredge,0,2,0,1,0,0,0,0
746166,20240331,SLN,669467,Andre Pallante,0,4,1,1,0,1,2,2
746166,20240331,SLN,667463,John King,0,2,2,0,0,1,1,1
746817,20240401,CHA,623167,Chris Flexen,1,13,1,3,0,0,4,4
746817,20240401,CHA,543766,Bryan Shaw,0,5,2,1,0,0,2,2
746817,20240401,CHA,673929,Jordan Leasure,0,3,0,0,0,0,0,0
746817,20240401,CHA,665620,Deivi García,0,2,1,1,0,0,2,2
746817,20240401,CHA,608678,Dominic Leone,0,1,0,0,0,1,1,1
746817,20240401,ATL,450203,Charlie Morton,1,17,6,2,1,0,0,0
746817,20240401,ATL,669276,Dylan Lee,0,4,2,0,0,0,0,0
746817,20240401,ATL,554431,Tyler Matzek,0,3,3,1,0,0,0,0
746899,20240401,CHN,684007,Shota Imanaga,1,18,9,0,0,0,0,0
746899,20240401,CHN,622075,Yency Almonte,0,3,0,1,0,0,0,0
746899,20240401,CHN,592767,Drew Smyly,0,6,0,0,0,0,0,0
746899,20240401,COL,641712,Dakota Hudson,1,16,2,2,0,0,3,0
746899,20240401,COL,683232,Nick Mears,0,2,0,0,0,0,0,0
746899,20240401,COL,663567,Peter Lambert,0,6,2,1,0,0,2,2
744875,20240401,WAS,669022,MacKenzie Gore,1,16,6,2,2,0,3,3
744875,20240401,WAS,571882,Derek Law,0,4,0,1,0,0,0,0
744875,20240401,WAS,676395,Robert Garcia,0,2,1,0,0,0,1,1
744875,20240401,WAS,598264,Matt Barnes,0,2,1,1,0,0,2,2
744875,20240401,WAS,663432,Tanner Rainey,0,3,1,2,0,0,2,2
744875,20240401,PIT,594835,Marco Gonzales,1,15,2,2,0,0,1,1
744875,20240401,PIT,672710,Roansy Contreras,0,6,3,1,0,1,2,2
744875,20240401,PIT,656924,Ryder Ryan,0,5,3,1,0,0,1,1
744875,20240401,PIT,547973,Aroldis Chapman,0,1,0,0,0,0,0,0
747058,20240401,BAL,665152,Dean Kremer,1,16,5,1,0,2,3,3
747058,20240401,BAL,669211,Keegan Akin,0,4,1,0,0,0,0,0
747058,20240401,BAL,666974,Yennier Cano,0,4,1,1,0,0,0,0
747058,20240401,BAL,518886,Craig Kimbrel,0,3,2,0,0,0,1,1
747058,20240401,KCA,608379,Michael Wacha,1,15,5,1,0,1,3,3
747058,20240401,KCA,670167,John Schreiber,0,3,1,0,0,0,0,0
747058,20240401,KCA,608717,Chris Stratton,0,3,0,0,0,0,0,0
747058,20240401,KCA,663704,James McArthur,0,3,1,0,0,0,1,1
747058,20240401,KCA,623433,Nick Anderson,0,1,0,0,0,1,2,2
745600,20240401,PHI,650911,Cristopher Sánchez,1,15,8,1,0,0,2,2
745600,20240401,PHI,656546,Jeff Hoffman,0,3,2,0,0,0,0,0
745600,20240401,PHI,621381,Matt Strahm,0,3,1,0,0,0,0,0
745600,20240401,PHI,628708,Yunior Marte,0,3,1,0,0,0,0,0
745600,20240401,PHI,621237,José Alvarado,0,3,2,1,0,0,0,0
745600,20240401,PHI,641401,Connor Brogdon,0,2,2,3,0,1,4,3
745600,20240401,PHI,656793,Nick Nelson,0,1,1,0,0,0,0,0
745600,20240401,CIN,671096,Andrew Abbott,1,16,4,2,0,0,2,2
745600,20240401,CIN,641941,Emilio Pagán,0,2,1,0,0,0,0,0
745600,20240401,CIN,458677,Justin Wilson,0,3,1,1,0,0,0,0
745600,20240401,CIN,608718,Brent Suter,0,1,0,0,0,0,0,0
745600,20240401,CIN,664747,Alexis Díaz,0,5,2,0,0,0,0,0
745600,20240401,CIN,622088,Tejay Antone,0,3,2,1,0,0,1,0
746085,20240401,MIA,676974,Max Meyer,1,15,4,2,0,1,2,2
746085,20240401,MIA,666277,George Soriano,0,3,1,0,0,2,2,2
746085,20240401,MIA,677053,Andrew Nardi,0,3,1,0,0,0,0,0
746085,20240401,MIA,656945,Tanner Scott,0,3,0,3,0,0,1,1
746085,20240401,MIA,669622,Anthony Bender,0,2,1,0,0,0,2,2
746085,20240401,MIA,572143,Burch Smith,0,1,0,1,0,0,0,0
746085,20240401,ANA,681217,Chase Silseth,1,9,5,2,0,0,4,3
746085,20240401,ANA,542585,José Cisnero,0,3,0,0,0,0,0,0
746085,20240401,ANA,660761,José Suarez,0,4,2,2,0,0,0,0
746085,20240401,ANA,643256,Adam Cimber,0,5,1,0,0,0,0,0
746085,20240401,ANA,519043,Matt Moore,0,3,1,0,0,0,0,0
746085,20240401,ANA,608032,Carlos Estévez,0,3,0,0,0,0,0,0
745109,20240401,TBA,686752,Ryan Pepiot,1,17,3,4,0,1,6,6
745109,20240401,TBA,606965,Chris Devenski,0,7,0,1,0,1,1,1
745109,20240401,TBA,664208,Phil Maton,0,3,1,2,2,0,2,2
745109,20240401,TEX,641540,Dane Dunning,1,19,7,4,2,2,3,3
745109,20240401,TEX,502085,David Robertson,0,5,3,1,0,0,0,0
745109,20240401,TEX,656271,Brock Burke,0,3,2,0,0,0,0,0
745842,20240401,NYN,640455,Sean Manaea,1,18,8,2,0,0,0,0
745842,20240401,NYN,605347,Jorge López,0,3,1,1,0,0,0,0
745842,20240401,NYN,548384,Brooks Raley,0,3,1,0,0,0,0,0
745842,20240401,NYN,621242,Edwin Díaz,0,3,2,0,0,0,0,0
745842,20240401,NYN,543859,Michael Tonkin,0,3,0,0,1,1,5,0
745842,20240401,DET,681857,Reese Olson,1,17,3,2,1,0,0,0
745842,20240401,DET,676684,Will Vest,0,1,0,0,0,0,0,0
745842,20240401,DET,656412,Alex Faedo,0,6,3,1,0,0,0,0
745842,20240401,DET,671345,Jason Foley,0,3,2,0,0,0,0,0
745842,20240401,DET,571946,Shelby Miller,0,3,0,0,0,0,0,0
746409,20240401,HOU,669854,Ronel Blanco,1,27,7,2,0,0,0,0
746409,20240401,TOR,670102,Bowden Francis,1,16,7,1,0,3,7,7
746409,20240401,TOR,650893,Génesis Cabrera,0,3,0,1,0,2,3,3
746409,20240401,TOR,670950,Trevor Richards,0,2,1,0,0,0,0,0
746409,20240401,TOR,643396,Isiah Kiner-Falefa,0,3,0,1,0,0,0,0
745675,20240401,ATH,671212,Joe Boyle,1,8,4,4,0,0,8,7
745675,20240401,ATH,666205,Kyle Muller,0,16,6,2,0,0,1,1
745675,20240401,ATH,547184,Michael Kelly,0,3,1,1,0,0,0,0
745675,20240401,BOS,656557,Tanner Houck,1,18,10,0,0,0,0,0
745675,20240401,BOS,502624,Chase Anderson,0,9,3,0,0,0,0,0
745277,20240401,SEA,676106,Emerson Hancock,1,16,1,1,2,1,3,3
745277,20240401,SEA,642048,Tayler Saucedo,0,2,0,0,0,0,0,0
745277,20240401,SEA,642100,Gabe Speier,0,3,2,0,0,0,0,0
745277,20240401,SEA,662253,Andrés Muñoz,0,3,1,0,0,1,1,1
745277,20240401,SEA,592773,Ryne Stanek,0,3,1,0,0,0,0,0
745277,20240401,CLE,663474,Triston McKenzie,1,10,2,2,0,1,5,4
745277,20240401,CLE,680704,Nick Sandlin,0,4,1,3,0,0,0,0
745277,20240401,CLE,671922,Cade Smith,0,4,3,1,0,0,0,0
745277,20240401,CLE,683769,Hunter Gaddis,0,3,1,0,0,0,0,0
745277,20240401,CLE,595881,Tyler Beede,0,3,2,0,0,0,0,0
745437,20240401,SDN,663362,Matt Waldron,1,12,7,1,0,1,4,4
745437,20240401,SDN,666745,Jhony Brito,0,3,1,1,0,1,2,2
745437,20240401,SDN,663568,Stephen Kolek,0,6,3,1,1,0,0,0
745437,20240401,SDN,660853,Enyel De Los Santos,0,3,1,0,0,0,0,0
745437,20240401,SDN,676680,Tom Cosgrove,0,3,1,0,0,0,0,0
745437,20240401,SLN,502043,Kyle Gibson,1,21,4,2,0,2,2,2
745437,20240401,SLN,668941,JoJo Romero,0,3,1,0,0,0,0,0
745437,20240401,SLN,664854,Ryan Helsley,0,3,0,0,0,0,0,0
747218,20240401,ARI,669194,Ryne Nelson,1,8,2,4,0,0,5,4
747218,20240401,ARI,669459,Kyle Nelson,0,6,1,0,0,0,0,0
747218,20240401,ARI,612434,Miguel Castro,0,5,0,0,0,0,0,0
747218,20240401,ARI,573009,Joe Mantiply,0,5,1,0,0,0,0,0
747218,20240401,ARI,666818,Luis Frías,0,3,0,1,0,0,0,0
747218,20240401,NYA,661563,Luis Gil,1,14,6,3,0,0,1,1
747218,20240401,NYA,596133,Luke Weaver,0,7,0,1,1,0,1,1
747218,20240401,NYA,595897,Nick Burdi,0,3,1,0,0,0,0,0
747218,20240401,NYA,624647,Victor González,0,3,0,0,0,0,0,0
746170,20240401,LAN,572020,James Paxton,1,15,5,5,0,0,0,0
746170,20240401,LAN,518489,Ryan Brasier,0,3,1,0,0,1,1,1
746170,20240401,LAN,523260,Joe Kelly,0,3,1,0,0,0,1,1
746170,20240401,LAN,659275,Dinelson Lamet,0,6,1,1,0,0,1,0
746170,20240401,SFN,676775,Keaton Winn,1,15,6,1,0,0,3,3
746170,20240401,SFN,669062,Erik Miller,0,1,0,1,0,0,2,2
746170,20240401,SFN,643511,Tyler Rogers,0,2,2,0,0,1,1,1
746170,20240401,SFN,687014,Nick Avila,0,6,2,0,0,0,2,2
746009,20240402,MIL,596001,Jakob Junis,1,12,4,1,0,0,1,1
746009,20240402,MIL,665625,Elvis Peguero,0,6,3,1,0,0,1,0
746009,20240402,MIL,571948,Hoby Milner,0,3,1,1,0,0,0,0
746009,20240402,MIL,606303,Joel Payamps,0,3,0,0,0,0,0,0
746009,20240402,MIL,682842,Abner Uribe,0,3,0,1,0,0,0,0
746009,20240402,MIN,686973,Louis Varland,1,12,4,2,1,1,3,3
746009,20240402,MIN,660896,Jorge Alcala,0,6,2,2,0,0,0,0
746009,20240402,MIN,543351,Jay Jackson,0,6,2,1,0,0,0,0
747057,20240402,BAL,608344,Cole Irvin,1,15,3,2,0,0,4,4
747057,20240402,BAL,622253,Dillon Tate,0,3,2,1,0,0,0,0
747057,20240402,BAL,657097,Jacob Webb,0,3,2,0,0,0,0,0
747057,20240402,BAL,669169,Jonathan Heasley,0,6,2,0,1,0,0,0
747057,20240402,KCA,679525,Alec Marsh,1,21,5,1,0,0,1,1
747057,20240402,KCA,670167,John Schreiber,0,3,0,0,0,0,0,0
747057,20240402,KCA,519293,Will Smith,0,3,1,0,0,0,0,0
745598,20240402,PHI,605513,Spencer Turnbull,1,15,7,0,0,0,1,0
745598,20240402,PHI,620982,Ricardo Pinto,0,12,4,0,0,0,3,2
745598,20240402,CIN,668933,Graham Ashcraft,1,18,5,1,0,2,3,2
745598,20240402,CIN,608718,Brent Suter,0,1,0,1,0,1,5,4
745598,20240402,CIN,571656,Buck Farmer,0,5,1,1,0,1,1,1
746086,20240402,MIA,666200,Jesús Luzardo,1,16,5,2,0,1,3,3
746086,20240402,MIA,663773,Bryan Hoeing,0,11,1,1,0,0,0,0
746086,20240402,ANA,542881,Tyler Anderson,1,21,5,2,0,0,0,0
746086,20240402,ANA,519043,Matt Moore,0,3,0,0,0,0,0,0
746086,20240402,ANA,472610,Luis García,0,3,1,1,0,1,1,1
745111,20240402,TBA,621107,Zach Eflin,1,19,5,1,0,0,1,1
745111,20240402,TBA,621363,Colin Poche,0,2,1,0,0,0,0,0
745111,20240402,TBA,592094,Jason Adam,0,3,1,0,0,0,0,0
745111,20240402,TBA,664126,Pete Fairbanks,0,3,1,1,0,0,1,1
745111,20240402,TEX,571760,Andrew Heaney,1,14,7,0,1,0,3,1
745111,20240402,TEX,666720,Yerry Rodríguez,0,4,1,0,0,1,2,2
745111,20240402,TEX,656641,Jacob Latz,0,6,1,1,1,0,0,0
746898,20240402,CHN,665871,Javier Assad,1,18,5,1,1,0,0,0
746898,20240402,CHN,621016,Jose Cuas,0,6,1,0,2,1,2,2
746898,20240402,CHN,681432,Luke Little,0,3,0,1,0,0,0,0
746898,20240402,COL,607536,Kyle Freeland,1,10,2,3,1,2,7,7
746898,20240402,COL,680767,Victor Vodnik,0,5,3,1,0,0,0,0
746898,20240402,COL,683627,Anthony Molina,0,9,1,3,0,2,5,5
746814,20240402,CHA,676979,Garrett Crochet,1,21,8,1,0,1,1,1
746814,20240402,CHA,605154,John Brebbia,0,1,0,2,0,0,0,0
746814,20240402,CHA,656629,Michael Kopech,0,5,1,2,0,1,1,1
746814,20240402,ATL,625643,Reynaldo López,1,18,5,2,0,0,1,1
746814,20240402,ATL,621345,A.J. Minter,0,3,1,0,0,1,1,1
746814,20240402,ATL,572955,Pierce Johnson,0,3,1,1,0,0,1,1
746411,20240402,HOU,664285,Framber Valdez,1,23,5,0,1,0,0,0
746411,20240402,HOU,519151,Ryan Pressly,0,1,0,0,0,0,0,0
746411,20240402,HOU,623352,Josh Hader,0,3,0,1,0,1,2,2
746411,20240402,TOR,621244,José Berríos,1,18,2,3,0,1,1,1
746411,20240402,TOR,554340,Yimi García,0,3,1,0,0,0,0,0
746411,20240402,TOR,641835,Tim Mayza,0,2,0,1,0,0,0,0
746411,20240402,TOR,643338,Chad Green,0,4,1,0,0,0,0,0
745680,20240402,ATH,622072,Alex Wood,1,15,7,2,2,0,3,3
745680,20240402,ATH,613534,Austin Adams,0,3,2,0,0,0,0,0
745680,20240402,ATH,519008,T.J. McFarland,0,2,0,0,0,0,1,1
745680,20240402,ATH,668674,Lucas Erceg,0,1,0,1,0,0,0,0
745680,20240402,ATH,666204,Dany Jiménez,0,3,2,0,0,0,0,0
745680,20240402,ATH,695243,Mason Miller,0,6,4,1,0,0,0,0
745680,20240402,ATH,687765,Mitch Spence,0,3,0,0,0,0,1,0
745680,20240402,BOS,678394,Brayan Bello,1,15,6,1,0,2,4,4
745680,20240402,BOS,669711,Greg Weissert,0,3,1,0,0,0,0,0
745680,20240402,BOS,663462,Isaiah Campbell,0,3,1,0,0,0,0,0
745680,20240402,BOS,455119,Chris Martin,0,3,1,0,0,0,0,0
745680,20240402,BOS,445276,Kenley Jansen,0,3,2,2,0,0,0,0
745680,20240402,BOS,670174,Josh Winckowski,0,6,3,1,0,0,0,0
745273,20240402,SEA,622491,Luis Castillo,1,17,7,1,0,1,4,4
745273,20240402,SEA,642048,Tayler Saucedo,0,2,1,0,0,0,1,1
745273,20240402,SEA,675989,Cody Bolton,0,5,2,0,0,0,0,0
745273,20240402,SEA,676092,Collin Snider,0,3,1,0,0,0,0,0
745273,20240402,CLE,669456,Shane Bieber,1,18,9,0,0,0,0,0
745273,20240402,CLE,669212,Eli Morgan,0,1,0,1,0,0,2,2
745273,20240402,CLE,605130,Scott Barlow,0,2,0,0,0,0,0,0
745273,20240402,CLE,595881,Tyler Beede,0,3,1,1,0,0,0,0
745273,20240402,CLE,661403,Emmanuel Clase,0,3,2,0,0,0,0,0
745439,20240402,SDN,506433,Yu Darvish,1,21,6,1,0,1,3,3
745439,20240402,SDN,673513,Yuki Matsui,0,0,0,2,0,0,2,1
745439,20240402,SDN,593974,Wandy Peralta,0,3,0,0,0,0,0,0
745439,20240402,SDN,658648,Pedro Avila,0,3,1,1,0,0,0,0
745439,20240402,SLN,571945,Miles Mikolas,1,18,4,1,0,0,2,2
745439,20240402,SLN,606149,Giovanny Gallegos,0,3,0,1,0,0,0,0
